,Distance,Last Finish pos,Last-1 Finish pos,Weight,Wins,Places,win%,Place%,Course Wins,Course Places,Course Starts,Distance Wins,Distance Places,Good Wins,Good Places,Good Starts, age,1Up Wins,1Up Places,1Up Starts,2Up Wins,2Up Places,2Up Starts,3Up Wins,3Up Places,3Up Starts,4Up Wins,4Up Places,4Up Starts,Last Base Rating,Last Finish Pos,Last-1 Base Rating,Last-1 WFA Rating,Last-1 Finish Pos,Last-2 Base Rating,Last-2 WFA Rating,Last-2 Finish Pos,Last-3 Base Rating,Last-3 WFA Rating,Last-3 Finish Pos,Last-4 Base Rating,Last-4 WFA Rating,Last-4 Finish Pos,Joc Ovrl12m Wins,Joc Ovrl12m Places,Joc Ovrl12m Starts,Trn Loc12m Wins,Trn Loc12m Places,Trn Loc12m Starts,Trn Loc5y Wins,Trn Loc5y Places,Trn Loc5y Starts,Trn Ovrl12m Wins,Trn Ovrl12m Places,Trn Ovrl12m Starts,Joc/Trn Wins,Joc/Trn Starts,Last Dist,Last Margin,Last Weight,Last-1 Dist,Last-1 Margin,Last-1 Weight,Last-2 Dist,Last-2 Margin,Last-2 Weight,Last-3 Dist,Last-3 Margin,Last-3 Weight,Cluster,Horse Rating
1076,2200,6.0,7.0,56.5,0,6,0.0,38.0,0,0,0,0,4,0,6,15,6,0.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,26.5,6.0,19.5,19.5,7.0,17.5,17.5,7.0,24.0,24.0,6.0,25.5,25.5,3.0,39,92,523,10,20,96,27,63,257,30,56,271,0,1,1600.0,4.0,57.5,1600.0,7.9,56.5,1600.0,10.4,56.5,1400.0,4.9,56.5,15,16
1077,2200,7.0,0.0,56.5,0,1,0.0,8.0,0,0,0,0,0,0,0,7,5,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,27.0,7.0,22.5,22.5,11.0,29.0,29.5,5.0,17.0,17.5,7.0,20.0,20.5,12.0,13,25,193,0,0,4,0,0,3,0,0,6,0,0,1600.0,4.2,57.5,1400.0,6.6,56.5,1600.0,2.2,56.5,1600.0,9.4,66.0,15,16
1078,1250,3.0,2.0,58.5,0,3,0.0,43.0,0,1,2,0,0,0,0,3,4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,30.5,3.0,38.5,40.5,2.0,32.0,34.0,2.0,28.5,31.0,4.0,15.0,18.0,9.0,60,101,463,31,73,328,44,109,376,58,156,776,2,5,1400.0,1.3,58.5,1400.0,0.1,56.0,1400.0,0.2,58.5,1400.0,2.3,57.5,16,17
1079,1250,2.0,3.0,58.5,0,3,0.0,100.0,0,0,0,0,3,0,3,3,4,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,29.0,32.0,3.0,31.5,34.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75,112,602,6,8,31,10,12,51,8,18,77,0,9,1200.0,0.2,58.5,1200.0,2.4,58.5,1200.0,0.2,58.0,0.0,0.0,0.0,40,41
1080,1250,6.0,3.0,58.5,0,4,0.0,44.0,0,0,0,0,3,0,3,7,5,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,25.0,6.0,27.5,29.0,3.0,29.0,32.0,5.0,32.0,35.0,4.0,32.0,35.0,2.0,0,0,0,2,8,41,8,19,109,21,39,225,0,0,1400.0,4.7,58.5,1200.0,4.3,58.5,1600.0,2.9,58.5,1400.0,1.2,58.5,4,5
1081,1250,4.0,2.0,58.5,0,3,0.0,43.0,0,0,0,0,1,0,2,6,4,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,25.5,4.0,30.5,31.0,2.0,9.5,10.0,10.0,20.5,21.5,10.0,27.5,33.5,6.0,0,0,0,3,2,28,14,18,107,7,12,90,0,0,1200.0,4.7,58.5,1200.0,1.3,58.5,1400.0,22.2,58.5,1100.0,8.0,58.5,62,63
1082,1250,3.0,9.0,58.5,0,1,0.0,50.0,0,1,1,0,1,0,1,1,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,20.5,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,197,999,0,1,2,1,2,6,0,1,3,0,1,1215.0,0.7,58.5,1200.0,7.4,58.5,0.0,0.0,0.0,0.0,0.0,0.0,26,27
1083,1250,2.0,0.0,57.0,0,1,0.0,100.0,0,1,1,0,1,0,1,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,0,1,1,0,1,3,0,0,1215.0,0.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,86
1084,1250,8.0,8.0,57.0,0,1,0.0,20.0,0,0,0,0,1,0,1,5,3,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,8.0,28.0,28.5,8.0,21.5,25.5,11.0,22.5,27.0,4.0,36.0,41.0,3.0,50,69,395,4,5,17,4,4,15,7,13,49,0,0,1400.0,7.0,57.5,1200.0,9.4,56.5,1400.0,11.9,56.5,1000.0,4.9,57.5,80,81
1085,1250,3.0,2.0,56.5,0,6,0.0,67.0,0,0,1,0,2,0,6,8,5,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,27.5,3.0,31.0,34.0,2.0,29.5,33.0,5.0,23.5,27.5,5.0,30.0,36.0,2.0,19,30,136,2,5,22,15,32,109,11,18,86,0,1,1400.0,3.3,56.5,1400.0,1.8,56.5,1230.0,2.9,56.5,1000.0,6.9,56.5,4,5
1086,1250,2.0,7.0,56.5,0,2,0.0,67.0,0,1,1,0,2,0,2,2,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,2.0,14.0,18.0,7.0,27.5,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,5,32,10,13,85,3,7,43,0,0,1215.0,2.5,53.0,1200.0,13.0,54.5,1200.0,1.0,53.0,0.0,0.0,0.0,40,41
1087,1250,0.0,0.0,56.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,37,241,10,14,94,26,48,231,24,30,186,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12
1088,1250,1.0,2.0,55.0,1,1,50.0,50.0,0,0,0,1,1,1,1,2,3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,34.5,34.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28,51,189,44,63,234,100,172,603,0,0,1200.0,4.0,55.5,1200.0,0.1,56.5,0.0,0.0,0.0,0.0,0.0,0.0,74,75
1089,1250,6.0,0.0,55.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,92,523,10,20,96,27,63,257,30,56,271,0,1,1200.0,15.4,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,30
1090,1250,0.0,0.0,55.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28,51,189,44,63,234,100,172,603,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12
1091,1100,2.0,0.0,57.5,0,1,0.0,100.0,0,1,1,0,0,0,1,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,89,481,0,1,2,0,1,1,0,1,3,0,1,1215.0,0.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,86
1092,1100,3.0,3.0,57.5,0,2,0.0,100.0,0,0,0,0,1,0,2,2,3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,27.5,33.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,116,612,5,14,74,32,53,300,26,50,304,14,130,1200.0,2.4,57.5,1300.0,5.3,57.0,0.0,0.0,0.0,0.0,0.0,0.0,40,41
1093,1100,8.0,8.0,57.5,0,1,0.0,20.0,0,0,0,0,1,0,1,5,3,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,22.5,8.0,27.5,28.0,8.0,21.0,25.0,11.0,22.0,26.5,4.0,35.5,40.5,3.0,50,69,395,4,5,17,4,4,15,7,13,49,0,0,1400.0,7.0,57.5,1200.0,9.4,56.5,1400.0,11.9,56.5,1000.0,4.9,57.5,80,81
1094,1100,7.0,0.0,57.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,34,202,0,3,9,3,6,37,7,14,79,1,1,1000.0,10.2,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,30
1095,1100,3.0,5.0,55.5,0,1,0.0,33.0,0,0,0,0,1,0,0,2,3,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,3.0,23.5,30.0,5.0,24.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19,30,136,28,51,189,44,63,234,100,172,603,1,7,1100.0,0.7,56.5,1200.0,3.7,55.5,1000.0,2.4,55.5,0.0,0.0,0.0,99,100
1096,1100,6.0,3.0,55.5,0,1,0.0,25.0,0,0,0,0,1,0,1,4,3,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.5,6.0,25.5,26.0,3.0,18.5,19.0,4.0,24.0,28.5,8.0,0.0,0.0,0.0,0,0,0,38,80,309,184,256,1006,100,197,764,0,0,1400.0,4.2,55.5,1200.0,1.6,55.5,1100.0,8.2,55.5,1200.0,4.8,55.5,84,85
1097,1100,6.0,3.0,55.5,0,1,0.0,25.0,0,1,1,0,0,0,0,2,3,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.5,6.0,19.5,25.0,3.0,32.0,38.0,5.0,27.0,36.5,4.0,0.0,0.0,0.0,0,0,0,5,14,74,32,53,300,26,50,304,0,0,1200.0,8.6,55.0,1230.0,6.8,55.5,1200.0,2.8,54.0,1000.0,6.5,55.0,75,76
1098,1100,0.0,0.0,55.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28,51,189,44,63,234,100,172,603,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12
1099,1100,7.0,6.0,55.5,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,18.5,28.0,6.0,26.5,36.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,31,73,328,44,109,376,58,156,776,0,0,1200.0,4.6,54.0,1000.0,12.0,55.0,880.0,7.8,54.0,0.0,0.0,0.0,99,100
1100,1100,6.0,5.0,55.5,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,6.0,31.5,33.0,5.0,37.5,44.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19,30,136,28,51,189,44,63,234,100,172,603,1,7,1100.0,4.1,55.5,1000.0,3.8,55.5,1200.0,4.2,55.5,0.0,0.0,0.0,99,100
1101,1100,0.0,0.0,55.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,11,106,0,0,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12
1102,1250,3.0,2.0,57.5,0,6,0.0,67.0,0,0,1,0,2,0,6,8,5,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,26.5,3.0,30.0,33.0,2.0,28.5,32.0,5.0,22.5,26.5,5.0,29.0,35.0,2.0,47,102,419,2,5,22,15,32,109,11,18,86,0,6,1400.0,3.3,56.5,1400.0,1.8,56.5,1230.0,2.9,56.5,1000.0,6.9,56.5,51,52
1103,1250,2.0,7.0,57.5,0,2,0.0,67.0,0,1,1,0,2,0,2,2,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,2.0,13.0,17.0,7.0,26.5,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37,75,415,2,5,32,10,13,85,3,7,43,2,4,1215.0,2.5,53.0,1200.0,13.0,54.5,1200.0,1.0,53.0,0.0,0.0,0.0,40,41
1104,1250,4.0,0.0,56.0,0,1,0.0,33.0,0,0,0,0,1,0,1,2,3,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,4.0,12.5,16.0,11.0,26.5,30.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75,112,602,10,14,94,26,48,231,24,30,186,1,3,1200.0,2.7,55.0,1200.0,52.6,54.5,1300.0,1.8,55.5,0.0,0.0,0.0,65,66
1105,1250,1.0,2.0,56.0,1,1,50.0,50.0,0,0,0,1,1,1,1,2,3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,33.5,33.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28,51,189,44,63,234,100,172,603,0,0,1200.0,4.0,55.5,1200.0,0.1,56.5,0.0,0.0,0.0,0.0,0.0,0.0,74,75
1106,1250,3.0,0.0,56.0,0,1,0.0,33.0,0,0,1,0,0,0,1,2,3,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,11.5,17.0,10.0,24.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,60,101,463,10,20,96,27,63,257,30,56,271,11,67,1100.0,4.3,55.5,1230.0,56.0,55.5,1200.0,3.1,55.5,0.0,0.0,0.0,65,66
1107,1250,6.0,3.0,56.0,0,1,0.0,25.0,0,0,0,0,1,0,1,4,3,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,6.0,25.0,25.5,3.0,18.0,18.5,4.0,23.5,28.0,8.0,0.0,0.0,0.0,50,69,395,38,80,309,184,256,1006,100,197,764,6,20,1400.0,4.2,55.5,1200.0,1.6,55.5,1100.0,8.2,55.5,1200.0,4.8,55.5,84,85
1108,1250,0.0,0.0,56.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,197,999,28,51,189,44,63,234,100,172,603,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,89
1109,1250,7.0,6.0,56.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,7.0,18.0,27.5,6.0,26.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,72,135,732,31,73,328,44,109,376,58,156,776,21,200,1200.0,4.6,54.0,1000.0,12.0,55.0,880.0,7.8,54.0,0.0,0.0,0.0,71,72
1110,1250,0.0,0.0,56.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,30,136,2,5,22,15,32,109,11,18,86,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12
1111,1250,8.0,0.0,56.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,25.0,30.0,10.0,12.5,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,53,116,612,5,14,74,32,53,300,26,50,304,14,130,1200.0,20.6,55.5,1000.0,6.1,54.0,1000.0,17.0,55.0,0.0,0.0,0.0,65,66
1112,1100,5.0,0.0,61.0,6,2,24.0,8.0,0,0,0,6,2,5,2,20,6,2.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,30.0,5.0,22.5,22.5,10.0,41.0,41.0,1.0,39.0,39.0,5.0,33.0,33.0,5.0,72,135,732,31,73,328,44,109,376,58,156,776,21,200,1200.0,4.4,52.0,1200.0,12.1,56.0,1100.0,0.2,59.5,1000.0,3.8,54.5,68,69
1113,1100,1.0,4.0,58.5,3,3,20.0,20.0,1,0,1,1,2,1,1,9,5,0.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,39.5,1.0,36.0,36.0,4.0,38.0,38.0,2.0,37.0,37.5,1.0,36.0,37.0,2.0,75,112,602,14,27,115,40,71,323,31,66,332,9,67,1200.0,0.2,60.0,1400.0,2.2,60.0,1200.0,0.5,59.5,1230.0,1.8,57.5,33,34
1114,1100,5.0,7.0,58.0,1,3,13.0,38.0,0,0,0,1,2,0,3,7,4,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,36.0,5.0,38.5,39.0,7.0,36.5,43.0,4.0,35.0,41.5,6.0,42.0,49.5,2.0,39,92,523,1,3,16,30,66,275,3,10,60,1,16,1200.0,4.1,58.0,1200.0,2.3,58.0,1550.0,3.8,56.5,1500.0,3.5,55.5,37,38
1115,1100,5.0,5.0,57.5,2,1,25.0,13.0,0,0,0,2,1,1,1,7,4,0.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,41.5,5.0,36.5,37.0,5.0,30.5,32.0,10.0,40.0,43.0,1.0,32.0,35.0,8.0,75,92,346,28,51,189,44,63,234,100,172,603,41,142,1200.0,1.5,58.0,1200.0,4.6,57.5,1200.0,8.8,57.5,1200.0,1.5,58.5,58,59
1116,1100,3.0,5.0,56.0,2,1,17.0,8.0,1,1,2,1,0,2,0,8,4,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,41.5,3.0,35.5,36.5,5.0,39.0,43.0,8.0,34.5,39.5,1.0,26.0,32.0,9.0,50,69,395,14,27,115,40,71,323,31,66,332,11,71,1215.0,0.3,55.5,1200.0,2.9,53.5,1200.0,3.5,56.5,1230.0,2.0,52.5,37,38
1117,1100,9.0,1.0,55.5,2,0,33.0,0.0,0,0,0,2,0,2,0,5,6,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,38.5,9.0,40.0,40.0,1.0,29.5,29.5,10.0,26.0,26.0,12.0,37.0,37.0,4.0,19,30,136,34,57,306,128,180,864,104,170,851,13,70,1200.0,3.3,55.5,1200.0,1.3,56.5,1200.0,7.3,57.0,1000.0,10.6,57.0,84,85
1118,1100,0.0,3.0,55.0,2,3,22.0,33.0,0,0,0,2,2,2,2,6,4,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,22.5,12.0,36.5,39.5,3.0,38.0,41.5,1.0,25.5,29.5,5.0,25.5,30.5,7.0,73,162,650,38,80,309,184,256,1006,100,197,764,32,255,1200.0,11.8,52.5,1400.0,5.6,56.5,1200.0,1.3,55.0,1200.0,7.9,55.5,58,59
1119,1100,4.0,6.0,54.5,2,1,11.0,5.0,0,0,6,0,1,2,1,15,6,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,30.5,4.0,24.5,24.5,6.0,28.5,28.5,5.0,24.5,24.5,8.0,37.5,37.5,1.0,37,75,415,2,5,32,10,13,85,3,7,43,2,4,1400.0,6.6,58.0,1400.0,11.0,51.0,1600.0,8.1,53.5,1600.0,11.0,54.0,92,93
1120,1100,0.0,3.0,54.0,1,5,9.0,45.0,1,3,5,0,2,1,1,6,5,1.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,13.0,38.0,38.0,3.0,36.5,37.0,4.0,36.5,37.0,2.0,35.5,36.5,3.0,60,101,463,0,1,1,0,1,1,0,1,2,0,0,1200.0,17.2,54.0,1215.0,0.9,57.0,1200.0,1.2,55.0,1200.0,0.3,53.5,13,14
1121,1100,3.0,6.0,54.0,1,1,33.0,33.0,0,0,0,1,1,0,1,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,3.0,30.0,31.0,6.0,37.0,38.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53,116,612,34,57,306,128,180,864,104,170,851,4,33,1200.0,2.7,56.0,990.0,7.7,56.5,1000.0,2.3,56.0,0.0,0.0,0.0,18,19
1122,1400,9.0,3.0,59.0,1,3,10.0,30.0,0,0,0,1,2,1,1,6,4,0.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,25.0,9.0,31.5,32.0,3.0,31.5,32.0,1.0,28.5,29.5,3.0,9.0,11.0,12.0,39,92,523,4,9,66,19,30,213,16,38,185,7,28,1600.0,6.4,56.0,1400.0,1.5,55.5,1300.0,1.8,58.5,1200.0,1.0,55.5,37,38
1123,1400,9.0,0.0,59.0,5,14,8.0,22.0,3,6,12,3,5,1,7,35,7,0.0,1.0,8.0,0.0,2.0,6.0,0.0,4.0,6.0,1.0,0.0,5.0,28.5,9.0,25.0,25.0,12.0,35.0,35.0,1.0,28.0,28.0,3.0,29.0,29.0,3.0,72,135,732,31,73,328,44,109,376,58,156,776,21,200,1400.0,5.0,59.0,1200.0,5.3,55.5,1400.0,0.8,57.0,1560.0,2.1,53.5,28,29
1124,1400,2.0,4.0,58.5,2,7,11.0,37.0,0,0,0,2,3,1,4,8,5,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,35.0,2.0,27.0,27.0,4.0,31.0,31.0,1.0,29.5,29.5,2.0,28.0,28.0,6.0,27,37,241,2,5,22,15,32,109,11,18,86,0,0,1600.0,0.1,52.0,1400.0,4.6,55.5,1400.0,0.5,52.5,1400.0,0.8,52.0,4,5
1125,1400,3.0,9.0,58.0,1,3,7.0,20.0,1,0,1,0,3,1,3,15,5,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,32.0,3.0,25.0,25.0,9.0,24.0,24.0,10.0,27.5,27.5,9.0,35.5,37.0,4.0,45,89,481,1,8,24,9,28,118,3,14,54,0,2,1400.0,0.4,54.5,1600.0,5.4,54.5,1400.0,8.1,58.0,1400.0,6.1,58.5,92,93
1126,1400,9.0,4.0,58.0,1,4,6.0,25.0,0,1,1,1,2,0,0,5,5,0.0,1.0,5.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,26.0,9.0,31.5,31.5,4.0,27.0,27.0,7.0,32.5,33.0,1.0,30.0,30.5,3.0,47,102,419,0,2,12,3,5,35,4,5,32,1,5,1400.0,6.8,58.0,1400.0,3.5,58.0,1600.0,6.4,58.5,1400.0,0.1,58.5,9,10
1127,1400,0.0,0.0,57.0,2,3,11.0,17.0,0,0,0,0,1,2,3,16,5,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,28.0,11.0,29.5,30.5,10.0,32.5,33.5,4.0,30.5,32.0,7.0,31.0,33.0,9.0,37,34,202,2,3,22,15,34,189,6,15,77,1,3,1200.0,6.9,57.0,1400.0,5.3,57.5,1200.0,4.2,57.0,1200.0,4.2,57.0,13,14
1128,1400,5.0,5.0,57.0,1,0,9.0,0.0,0,0,0,0,0,1,0,9,3,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,32.5,5.0,34.5,35.0,5.0,30.0,30.5,4.0,25.5,27.0,5.0,10.0,12.5,7.0,0,0,0,6,5,28,21,30,121,11,9,61,0,0,1400.0,2.9,56.5,1200.0,1.5,55.5,1200.0,2.8,53.5,1100.0,9.9,57.5,75,76
1129,1400,0.0,7.0,56.5,1,2,11.0,22.0,0,0,0,1,0,1,2,8,4,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,12.5,13.0,28.5,31.5,7.0,32.0,35.0,3.0,32.5,35.5,6.0,37.0,40.5,3.0,75,112,602,38,80,309,184,256,1006,100,197,764,9,69,1600.0,36.8,57.0,1400.0,6.2,57.0,1600.0,4.6,56.5,1600.0,3.8,57.0,13,14
1130,1400,6.0,8.0,56.5,1,1,25.0,25.0,0,0,0,0,0,1,1,3,4,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,31.5,34.5,8.0,33.0,39.0,3.0,33.5,40.0,1.0,0.0,0.0,0.0,0,0,0,11,11,46,24,47,171,15,24,110,0,0,1300.0,4.3,57.0,1200.0,5.4,57.0,1200.0,2.5,54.5,1200.0,0.5,55.5,75,76
1131,1400,8.0,3.0,56.0,2,4,8.0,16.0,0,0,0,2,3,1,3,18,5,0.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,4.0,31.5,8.0,31.0,31.0,3.0,22.5,22.5,11.0,33.0,33.0,5.0,31.5,31.5,2.0,19,30,136,0,2,25,2,4,31,3,10,70,0,1,1400.0,3.0,56.0,1400.0,1.3,53.0,1600.0,11.1,58.5,1600.0,3.8,54.0,9,10
