Meeting,Race Number,Race Name,Distance,Prize Money,Class,Apprentice Claim,Time,Date,Tab Number,Form,Last Finish pos,Last-1 Finish pos,Last-2 Finish pos,Last-3 Finish pos,Horse,BP,Weight,odds,Wrat,Trat,Starts,Wins,Places,win%,Place%,Class Change,Field Strength,Distance Change,Average Prizemoney,Days Since Last Start,Course Wins,Course Places,Course Starts,Distance Wins,Distance Places,Distance Starts,Course/Dist Wins,Course/Dist Places,Course/Dist Starts,Firm Wins,Firm Places,Firm Starts,Good Wins,Good Places,Good Starts,Soft Wins,Soft Places,Soft Starts,Heavy Wins,Heavy Places,Heavy Starts,Wizard Panel,Timeform Panel,Best Form Panel,Recent Form Panel,Distance Panel,Class Panel,Concensus Panel,Concensus Points,Trainer, age,sex,Jockey,Allowance,Espd,Pace,Impact Form,Impact Fit,Impact Dist,ATPG Age,ATPG Trainer,RFS,1Up Wins,1Up Places,1Up Starts,2Up Wins,2Up Places,2Up Starts,3Up Wins,3Up Places,3Up Starts,4Up Wins,4Up Places,4Up Starts,5Up Wins,5Up Places,5Up Starts,6Up Wins,6Up Places,6Up Starts,7+Up Wins,7+Up Places,7+Up Starts,Cur RFS Wins,Cur RFS Places,Cur RFS Starts,Cur RFS Date1,Cur RFS Base1,Cur RFS WFA1,Cur RFS Date2,Cur RFS Base2,Cur RFS WFA2,Cur RFS Date3,Cur RFS Base3,Cur RFS WFA3,Cur Peak,Cur Peak Date,Last Peak,Last Peak Date,Prev Peak,Prev Peak Date,Dist Peak,Dist Peak Date,Wet Peak,Wet Peak Date,Win Distances,Sim Company Wins,Sim Company Places,Sim Company Starts,Strong Company Wins,Strong Company Places,Strong Company Starts,Last Base Rating,Last WFA Rating,Last Date,Last Finish Pos,Last-1 Base Rating,Last-1 WFA Rating,Last-1 Date,Last-1 Finish Pos,Last-2 Base Rating,Last-2 WFA Rating,Last-2 Date,Last-2 Finish Pos,Last-3 Base Rating,Last-3 WFA Rating,Last-3 Date,Last-3 Finish Pos,Last-4 Base Rating,Last-4 WFA Rating,Last-4 Date,Last-4 Finish Pos,Last-5 Base Rating,Last-5 WFA Rating,Last-5 Date,Last-5 Finish Pos,Last-6 Base Rating,Last-6 WFA Rating,Last-6 Date,Last-6 Finish Pos,Last-7 Base Rating,Last-7 WFA Rating,Last-7 Date,Last-7 Finish Pos,Last Win Base Rating,Last Win WFA Rating,Last Win Date,Last Win-1 Base Rating,Last Win-1 WFA Rating,Last Win-1 Date,Last Win-2 Base Rating,Last Win-2 WFA Rating,Last Win-2 Date,Last Win-3 Base Rating,Last Win-3 WFA Rating,Last Win-3 Date,Last Win-4 Base Rating,Last Win-4 WFA Rating,Last Win-4 Date,Last Win-5 Base Rating,Last Win-5 WFA Rating,Last Win-5 Date,Joc Loc12m Wins,Joc Loc12m Places,Joc Loc12m Starts,Joc Ovrl12m Wins,Joc Ovrl12m Places,Joc Ovrl12m Starts,Joc/Horse Wins,Joc/Horse Places,Joc/Horse Starts,Trn Loc12m Wins,Trn Loc12m Places,Trn Loc12m Starts,Trn Loc5y Wins,Trn Loc5y Places,Trn Loc5y Starts,Trn Ovrl12m Wins,Trn Ovrl12m Places,Trn Ovrl12m Starts,Joc/Trn Wins,Joc/Trn Places,Joc/Trn Starts,Last Dist,Last Margin,Last Weight,Last-1 Dist,Last-1 Margin,Last-1 Weight,Last-2 Dist,Last-2 Margin,Last-2 Weight,Last-3 Dist,Last-3 Margin,Last-3 Weight,Last Crse,Last Class,Last-1 Crse,Last-1 Class,Last-2 Crse,Last-2 Class,Last-3 Crse,Last-3 Class,Sire,Dam,G Sire,Trainer Location,Course Peak,Course Peak Date,Last SP,Last-1 SP,Last-2 SP,Last-3 SP,Scratched,Last Win Date.1,Last Win Days,Last-1 Win Date,Last-1 WinDays,Last-2 Win Date,Last-2 Win Days,Last-3 Win Date,Last-3 WinDays,Last-4 Win Date,Last-4 Win Days,Last-5 Win Date,Last-5 WinDays,1Fav Wins,1Fav Places,1Fav Starts,2Fav Wins,2Fav Places,2Fav Starts,3-5Fav Wins,3-5Fav Places,3-5Fav Starts,6+Fav Wins,6+Fav Places,6+Fav Starts,Last-4 Weight,Last-5 Weight,Last-6 Weight,Last-7 Weight,Unnamed: 253
A PARK,8,RYDGES ROTORUA (BM65),1950,"10,000",BM-65,Claim,02.04 pm,26/06/2019,10,'9x70,0.0,7.0,9.0,,PARTY AT PAROA,2.0,55.5,15.0,79.0,77.0,12,1,2,8.0,17.0,eq,- 7.0,dn,833,18,0,0,1,1,2,9,0,0,0,0,0,0,0,0,3,0,1,3,1,1,6,8,10,5,10,9,11,,,TEAM ROGERSON,4,G,R. T. Elliot,a0.0,M9,B9,na,na,1.38,na,C,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,24/02/2019,17.5,18.5,26/07/2018,25.0,29.0,,,,23.0,23/05/19,31.0,17/02/19,40.0,11/08/18,40.0,11/08/18,40.0,11/08/18,2100,0.0,0.0,0.0,0.0,1.0,7.0,11.5,11.5,08/06/2019,13.0,22.5,23.0,23/05/2019,7.0,17.5,18.5,24/02/2019,9.0,30.0,31.0,17/02/2019,7.0,24.0,25.5,03/02/2019,10.0,12.5,16.0,25/08/2018,11.0,17.5,21.0,18/08/2018,3.0,36.5,40.0,11/08/2018,1.0,,,,,,,,,,,,,,,,,,,34,55,268,66,134,711,0,1,4,26,59,260,32,78,264,60,152,764,23,54,224,2100.0,37.0,52.5,2200.0,9.6,67.0,2100.0,15.0,58.0,2000.0,4.7,55.0,TE R,BM-65,PUK ,BM-65,WAIR,BM-65,MAK ,BM-65,PENTIRE (GB),CHARMEUSE (NZ),O'REILLY (NZ),TUHIKARAMEA,24.0,27/06/18,11NZ,6NZ,6NZ,8NZ,,11/08/18,9,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,9.0,55.0,57.0,59.0,58.5,
A PARK,8,RYDGES ROTORUA (BM65),1950,"10,000",BM-65,Claim,02.04 pm,26/06/2019,11,'x608,8.0,0.0,6.0,,AZABEAT,7.0,55.0,51.0,66.0,68.0,14,1,0,7.0,0.0,eq,- 5.0,dn,480,25,0,0,1,0,0,4,0,0,0,0,0,0,1,0,9,0,0,1,0,0,4,13,11,7,5,6,6,,,W P HILLIS,4,G,D. J. Danis,a2.0,G3,O4,0.91,na,1.38,na,A,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,29/08/2018,20.5,24.0,,,,,,,24.5,08/05/19,38.5,19/07/18,,,34.5,29/12/18,38.5,19/07/18,1600,0.0,0.0,0.0,0.0,0.0,8.0,19.5,19.5,01/06/2019,8.0,24.0,24.5,08/05/2019,12.0,24.0,24.5,22/04/2019,6.0,31.0,32.5,09/01/2019,7.0,32.5,34.5,29/12/2018,6.0,28.0,30.0,07/12/2018,7.0,28.5,30.5,25/11/2018,7.0,30.0,32.5,06/11/2018,11.0,35.5,38.0,19/10/2018,,,,,,,,,,,,,,,,16,26,157,31,72,457,0,0,5,4,7,43,23,36,208,12,22,149,4,6,39,2200.0,11.7,55.5,1600.0,7.5,54.5,1400.0,8.2,54.5,2000.0,4.8,57.0,ELLS,BM-65,MAT ,BM-65,ARP ,BM-82,MAT ,BM-65,AZAMOUR (IRE),ART BEAT (NZ),CAPTAIN RIO (GB),MATAMATA,24.5,22/04/19,12NZ,9NZ,7NZ,6NZ,,19/10/18,28,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,10.0,57.5,55.5,55.5,59.0,
A PARK,8,RYDGES ROTORUA (BM65),1950,"10,000",BM-65,Claim,02.04 pm,26/06/2019,12,'76x6,6.0,6.0,7.0,,TOODALOO,6.0,55.0,17.0,75.0,79.0,14,1,1,7.0,7.0,eq,- 4.5,up,571,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,5,1,0,3,9,8,11,6,13,4,,,P & J BROSNAN,6,G,R. L. Smyth,,M7,B11,0.83,na,1.38,na,D,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,24/05/2018,30.5,30.5,22/09/2017,24.5,24.5,,,,28.0,22/05/19,31.5,02/08/18,33.0,18/08/17,,,33.0,18/08/17,1200,0.0,0.0,1.0,0.0,0.0,5.0,28.0,28.0,22/05/2019,6.0,21.0,21.0,28/11/2018,6.0,27.0,27.0,11/11/2018,7.0,31.0,31.0,13/10/2018,11.0,26.5,26.5,21/09/2018,6.0,11.5,11.5,15/08/2018,9.0,9.5,9.5,11/08/2018,11.0,31.5,31.5,02/08/2018,1.0,,,,,,,,,,,,,,,,,,,7,6,44,18,16,183,0,0,0,5,3,49,9,23,126,6,11,127,0,0,2,1300.0,4.3,53.5,1400.0,9.9,55.0,1300.0,7.0,56.5,1400.0,4.8,57.0,HAST,BM-65,ARP ,BM-65,HAST,BM-65,MAT ,BM-65,SUFFICIENT (NZ),KISS IN VAIN,VAIN,MATAMATA,21.0,28/11/18,10NZ,6NZ,10NZ,15NZ,,02/08/18,47,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,53.5,58.5,54.5,54.5,
A PARK,8,RYDGES ROTORUA (BM65),1950,"10,000",BM-65,Claim,02.04 pm,26/06/2019,13,'070x,0.0,7.0,0.0,,FORT STREET DANCER,3.0,54.0,41.0,69.0,66.0,35,1,7,3.0,20.0,up,- 4.5,up,507,490,0,0,0,1,2,12,0,0,0,0,0,0,1,4,23,0,3,10,0,0,2,12,13,0,0,10,0,,,M VAN LIERDE,7,M,A. B. Collett,,F2,O5,na,na,na,na,na,1.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,15.0,0.0,3.0,5.0,17/06/2017,33.0,33.0,28/09/2016,32.0,32.0,05/02/2015,24.5,31.5,,,38.0,16/08/17,34.0,02/11/16,38.0,16/08/17,32.0,28/09/16,2100,0.0,0.0,3.0,0.0,5.0,19.0,26.5,26.5,21/02/2018,10.0,24.0,24.0,06/02/2018,7.0,27.5,27.5,24/01/2018,10.0,30.5,30.5,29/12/2017,7.0,33.0,33.0,19/12/2017,2.0,29.0,29.0,10/11/2017,7.0,27.5,27.5,28/10/2017,5.0,31.0,31.0,06/10/2017,11.0,34.0,37.0,14/10/2015,,,,,,,,,,,,,,,,0,1,3,0,3,9,1,5,8,0,0,1,0,0,0,0,0,2,0,0,0,1600.0,6.6,55.0,2100.0,11.0,54.0,1600.0,5.5,54.5,2100.0,4.5,55.0,AVD ,FMB-65,TE R,BM-75,AVD ,BM-65,ELLS,BM-65,SHINKO KING (IRE),THE HEROINE (NZ),HEROICITY,CAMBRIDGE,,,10NZ,6NZ,14NZ,7NZ,,14/10/15,14,,,,,,,,,,,0.0,1.0,4.0,0.0,2.0,11.0,0.0,2.0,7.0,1.0,2.0,13.0,55.0,54.5,54.5,55.0,
A PARK,8,RYDGES ROTORUA (BM65),1950,"10,000",BM-65,Claim,02.04 pm,26/06/2019,14,'80x9,9.0,0.0,8.0,,HEAVENLY GOLD,8.0,54.0,67.0,63.0,63.0,23,1,0,4.0,0.0,eq,- 4.5,up,326,20,0,0,3,0,0,5,0,0,2,0,0,0,0,0,14,0,0,4,1,0,5,14,14,13,11,12,0,,,P & J BROSNAN,5,M,A. F. Jones,,S8,B11,na,na,na,na,D,2.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,4.0,16/01/2019,29.5,29.5,29/01/2018,12.5,14.5,11/05/2017,12.0,17.5,11.0,06/06/19,29.5,16/01/19,33.0,18/04/18,29.5,16/01/19,33.0,18/04/18,1600,0.0,0.0,3.0,0.0,0.0,5.0,11.0,11.0,06/06/2019,9.0,20.5,20.5,03/02/2019,12.0,29.5,29.5,16/01/2019,8.0,28.0,28.0,27/12/2018,6.0,10.5,11.0,27/06/2018,9.0,10.5,11.0,17/06/2018,11.0,25.5,26.5,09/05/2018,6.0,10.5,11.5,02/05/2018,14.0,32.0,33.0,18/04/2018,,,,,,,,,,,,,,,,1,5,50,3,13,119,0,0,8,5,3,49,9,23,126,6,11,127,0,1,2,1400.0,24.4,52.0,2000.0,10.0,54.0,1950.0,3.9,54.0,1400.0,6.0,56.5,NWPL,BM-65,MAT ,BM-65,ARP ,BM-65,ARP ,FMB-65,ECHOES OF HEAVEN,MIGHTY GOLD (NZ),MIGHTY GREY,MATAMATA,29.5,16/01/19,10NZ,11NZ,8NZ,7NZ,,18/04/18,7,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,18.0,52.0,52.5,54.0,55.5,
A PARK,1,FUNCTION AT ARAWA PK MAIDEN HURDLE,3000,"10,000",M-HDLE,Claim,09.50 am,27/07/2019,1,'7052,2.0,5.0,0.0,7.0,ASSIGN,4.0,68.0,5.5,97.0,97.0,31,6,6,19.0,19.0,eq,- 2.0,dn,22559,20,0,0,1,0,1,3,0,0,0,0,0,0,4,2,15,1,2,10,1,2,6,2,3,1,1,1,5,1.0,12.0,TEAM ROGERSON,8,G,A. N. Kuru,,G4,M4,1.03,1.11,1.05,A,na,5.0,2.0,2.0,12.0,3.0,2.0,9.0,1.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.5,07/07/19,39.0,18/08/18,40.5,29/04/18,21.5,07/07/19,40.5,29/04/18,1800 2000 (2) 2012 2400 2414,0.0,0.0,0.0,4.0,4.0,26.0,21.5,21.5,07/07/2019,2.0,1.0,1.0,23/06/2019,5.0,1.5,1.5,01/06/2019,10.0,20.0,20.0,11/05/2019,7.0,27.0,27.0,31/10/2018,8.0,25.0,25.0,20/10/2018,13.0,25.0,25.0,15/09/2018,9.0,39.0,39.0,18/08/2018,4.0,46.0,46.0,25/03/2017,45.5,45.5,08/10/2016,43.5,43.5,27/02/2016,42.5,42.5,17/02/2016,39.0,42.5,14/09/2014,26.0,30.0,24/08/2014,7,10,37,20,30,102,0,1,1,27,63,272,34,86,288,59,156,771,2,3,9,3100.0,1.5,68.0,3100.0,25.5,68.0,2200.0,42.2,54.5,1800.0,10.9,53.0,TE A,M-HDLE,TE A,M-HDLE,ELLS,OPEN,NWPL,OPEN,MONTJEU (IRE),BELESTA (GB),XAAR (GB),TUHIKARAMEA,25.0,20/10/18,4NZ,8NZ,9NZ,7NZ,,25/03/17,28,08/10/16,14,27/02/16,10,17/02/16,104.0,14/09/14,21.0,24/08/14,133.0,3.0,2.0,7.0,0.0,0.0,2.0,1.0,3.0,9.0,2.0,1.0,13.0,60.0,55.5,56.0,60.5,
A PARK,1,FUNCTION AT ARAWA PK MAIDEN HURDLE,3000,"10,000",M-HDLE,Claim,09.50 am,27/07/2019,2,'0222,2.0,2.0,2.0,0.0,SUMMER WARRIOR,1.0,68.0,4.5,100.0,98.0,34,2,9,6.0,26.0,eq,- 2.0,up,1026,14,0,2,5,0,2,2,0,0,0,0,0,0,0,1,8,0,0,5,2,8,21,1,2,10,6,7,9,3.0,5.0,D R WILES,6,G,S. Phelan,,G4,O3,1.08,0.89,1.00,B,na,6.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,3.0,5.0,1.0,1.0,5.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0,0.0,6.0,0.0,2.0,3.0,11/08/2018,15.0,15.0,03/09/2017,22.0,22.0,11/09/2016,23.0,26.5,14.0,03/05/19,23.0,27/06/18,27.0,09/09/17,8.5,07/07/19,27.0,09/09/17,2100 (2),0.0,0.0,0.0,0.0,3.0,3.0,-1.5,-1.5,13/07/2019,2.0,8.5,8.5,07/07/2019,2.0,5.5,5.5,23/06/2019,2.0,7.0,7.0,01/06/2019,10.0,14.0,14.0,03/05/2019,11.0,15.0,15.0,11/08/2018,6.0,-0.5,-0.5,28/07/2018,14.0,13.0,13.0,21/07/2018,8.0,27.0,27.0,09/09/2017,24.0,28.5,29/07/2016,,,,,,,,,,,,,6,11,32,15,31,95,0,3,3,0,0,1,3,6,31,0,3,7,0,3,3,2500.0,17.0,68.0,3100.0,9.0,68.0,3100.0,13.0,68.0,2200.0,12.3,57.0,TRE ,M-HDLE,TE A,M-HDLE,TE A,M-HDLE,ELLS,BM-65,GUILLOTINE (NZ),BELLISENT (NZ),KAAPSTAD (NZ),PUKEKOHE PARK,23.0,27/06/18,1NZ,1NZ,5NZ,15NZ,,09/09/17,6,29/07/16,16,,,,,,,,,0.0,2.0,2.0,1.0,2.0,7.0,1.0,2.0,13.0,0.0,3.0,12.0,57.5,54.0,58.0,54.0,
A PARK,1,FUNCTION AT ARAWA PK MAIDEN HURDLE,3000,"10,000",M-HDLE,Claim,09.50 am,27/07/2019,3,'6344,4.0,4.0,3.0,6.0,ABACUS,11.0,68.0,6.5,93.0,100.0,23,2,7,9.0,30.0,eq,- 2.0,up,1948,14,0,1,1,0,1,2,0,0,0,0,0,0,2,4,13,0,1,5,0,2,5,3,1,3,2,2,1,2.0,12.0,J R WHEELER,4,G,E. J. Farr,,M8,O3,0.87,0.95,1.00,B,B,7.0,0.0,1.0,4.0,0.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,05/01/2019,23.5,25.0,,,,,,,16.5,15/06/19,31.5,17/11/18,27.0,28/04/18,16.5,15/06/19,26.0,13/04/18,1600 2200,0.0,0.0,0.0,0.0,2.0,6.0,-1.0,-1.0,13/07/2019,4.0,14.0,14.0,29/06/2019,4.0,16.5,16.5,15/06/2019,3.0,8.0,8.0,03/06/2019,6.0,12.0,12.5,22/05/2019,4.0,10.0,10.5,04/05/2019,10.0,23.5,25.0,05/01/2019,8.0,18.0,20.0,22/12/2018,8.0,26.0,28.5,27/10/2018,22.0,27.0,28/04/2018,,,,,,,,,,,,,5,17,36,11,30,96,0,0,1,5,11,68,29,49,313,18,43,203,1,2,7,2500.0,23.8,68.0,2500.0,5.2,68.0,2800.0,3.0,68.0,2760.0,6.6,67.0,TRE ,M-HDLE,HAST,M-HDLE,AWAP,M-HDLE,ELLS,M-HDLE,POSTPONED (USA),UTMOST CAUTION,GALILEO (IRE),NEW PLYMOUTH,26.0,13/04/18,1NZ,4NZ,5NZ,4NZ,,27/10/18,14,28/04/18,15,,,,,,,,,1.0,1.0,6.0,0.0,3.0,4.0,1.0,2.0,8.0,0.0,1.0,5.0,68.0,57.5,58.0,58.5,
A PARK,1,FUNCTION AT ARAWA PK MAIDEN HURDLE,3000,"10,000",M-HDLE,Claim,09.50 am,27/07/2019,4,'x093,3.0,9.0,0.0,,MAGIC CANNON,2.0,68.0,41.0,71.0,66.0,27,1,8,4.0,30.0,eq,- 2.0,dn,781,20,0,1,3,0,1,3,0,0,1,0,0,0,0,0,2,0,0,5,1,8,20,10,11,5,9,8,7,,,M H BROSNAN,6,G,M. B. Gillies,,G3,B6,0.82,0.71,1.14,B,C,4.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,0.0,2.0,15/06/2018,3.0,3.0,25/06/2017,11.5,12.0,,,,3.0,07/07/19,24.5,29/08/18,22.0,31/05/17,9.0,30/09/18,24.5,29/08/18,2200,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,07/07/2019,3.0,1.5,1.5,26/06/2019,9.0,-1.0,-1.0,29/05/2019,14.0,9.0,9.0,30/09/2018,6.0,5.0,5.0,16/09/2018,7.0,24.5,24.5,29/08/2018,2.0,1.5,1.5,18/08/2018,4.0,-1.0,-1.0,01/08/2018,8.0,20.0,20.0,06/07/2018,,,,,,,,,,,,,,,,3,6,25,8,10,47,0,0,0,1,7,26,13,33,146,3,21,82,0,0,0,3100.0,12.5,68.0,1950.0,16.0,58.0,1600.0,19.7,69.0,3100.0,8.2,68.0,TE A,M-HDLE,ARP ,BM-65,TE R,BM-65,TE A,M-HDLE,NOM DU JEU (NZ),HEATHER'S MAGIC (NZ),MAGIC OF SYDNEY,MATAMATA,20.5,17/09/17,5NZ,7NZ,14NZ,5NZ,,06/07/18,21,,,,,,,,,,,0.0,2.0,4.0,0.0,2.0,5.0,1.0,3.0,11.0,0.0,1.0,7.0,68.0,54.5,58.0,58.5,
A PARK,1,FUNCTION AT ARAWA PK MAIDEN HURDLE,3000,"10,000",M-HDLE,Claim,09.50 am,27/07/2019,5,'0075,5.0,7.0,0.0,0.0,PYTHAGORAS,6.0,68.0,61.0,70.0,65.0,25,3,3,12.0,12.0,eq,- 2.0,dn,1479,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,2,3,7,1,0,6,12,12,4,11,11,4,,,P & J BROSNAN,6,G,J. Seivwright,,M6,M4,0.63,0.74,1.14,B,D,6.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,05/05/2018,16.0,16.0,,,,,,,8.5,06/04/19,27.0,21/04/18,27.5,10/06/17,,,27.5,10/06/17,1600 (3),0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,07/07/2019,5.0,0.0,0.0,23/06/2019,7.0,-0.5,-0.5,06/06/2019,11.0,2.0,2.0,26/05/2019,13.0,8.5,8.5,06/04/2019,15.0,17.5,17.5,19/10/2018,12.0,26.5,26.5,30/09/2018,1.0,14.0,14.0,12/09/2018,8.0,27.0,27.0,21/04/2018,25.0,26.0,24/05/2017,,,,,,,,,,,,,1,4,33,5,11,68,0,0,0,6,4,45,10,23,131,8,10,118,0,0,0,3100.0,28.6,68.0,3100.0,33.0,68.0,1600.0,25.2,70.0,1600.0,18.1,55.5,TE A,M-HDLE,TE A,M-HDLE,NWPL,BM-65,HWR ,BM-72,PENTIRE (GB),POLKA (NZ),GROOM DANCER (USA),MATAMATA,,,5NZ,3NZ,7NZ,12NZ,,30/09/18,18,21/04/18,14,24/05/17,19,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,16.0,0.0,1.0,9.0,57.5,58.0,69.5,56.5,
A PARK,1,FUNCTION AT ARAWA PK MAIDEN HURDLE,3000,"10,000",M-HDLE,Claim,09.50 am,27/07/2019,6,'3096,6.0,9.0,0.0,3.0,IN A MINUTE,,68.0,,,,39,4,11,10.0,28.0,,,,1425,20,0,1,2,0,0,2,0,0,0,0,0,0,2,3,14,0,3,9,2,5,16,7,6,7,10,5,6,,,R R MANNING,8,G,,,G5,M5,0.65,0.90,1.05,A,E,5.0,2.0,2.0,8.0,0.0,3.0,6.0,1.0,1.0,6.0,1.0,2.0,6.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,1.0,5.0,28/07/2018,23.5,23.5,24/06/2017,15.0,15.0,29/07/2016,25.0,25.0,20.5,23/05/19,23.5,28/07/18,29.5,20/05/17,14.5,15/08/18,29.5,20/05/17,1400 1600 2060 2100,0.0,0.0,0.0,0.0,3.0,12.0,2.0,2.0,07/07/2019,6.0,0.5,0.5,23/06/2019,9.0,0.5,0.5,08/06/2019,12.0,20.5,20.5,23/05/2019,3.0,14.5,14.5,15/08/2018,5.0,23.5,23.5,28/07/2018,3.0,23.0,23.0,06/07/2018,2.0,18.0,18.0,24/06/2018,4.0,26.0,26.0,09/07/2016,24.0,24.0,16/06/2016,28.0,31.5,10/09/2014,18.5,26.5,03/01/2014,,,,,,,0,0,0,0,0,0,0,0,0,10,14,86,36,61,336,21,41,251,0,0,0,3100.0,14.1,68.0,2200.0,26.1,67.5,2100.0,33.3,58.5,2200.0,2.0,66.5,TE A,M-HDLE,TE A,BM-65,TE R,BM-65,PUK ,BM-65,SPARTACUS (IRE),MINTELLE (NZ),TRADITIONALLY (USA),CAMBRIDGE,23.5,28/07/18,3NZ,7NZ,8NZ,5NZ,Scratched,09/07/16,23,16/06/16,14,10/09/14,165,03/01/14,70.0,,,,,1.0,1.0,7.0,0.0,0.0,6.0,3.0,7.0,17.0,0.0,3.0,9.0,68.0,58.5,65.5,69.5,
A PARK,1,FUNCTION AT ARAWA PK MAIDEN HURDLE,3000,"10,000",M-HDLE,Claim,09.50 am,27/07/2019,7,'6069,9.0,6.0,0.0,6.0,GRANDISCOCCYMELUMS,8.0,68.0,51.0,64.0,69.0,11,0,1,0.0,9.0,eq,- 6.0,dn,216,28,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,7,11,10,13,7,13,11,,,K M DUNCAN,6,G,L. Douglas,,S7,B7,0.55,1.06,1.00,B,D,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,11.0,22/05/19,20.5,23/08/17,15.5,09/02/17,,,20.5,23/08/17,,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-2.0,29/06/2019,9.0,0.0,0.0,15/06/2019,6.0,7.0,7.0,03/06/2019,10.0,11.0,11.0,22/05/2019,6.0,9.0,9.0,16/05/2019,10.0,19.5,19.5,17/09/2017,3.0,8.0,8.0,06/09/2017,4.0,20.5,20.5,23/08/2017,4.0,,,,,,,,,,,,,,,,,,,1,4,21,2,5,41,0,0,1,4,4,42,10,22,171,5,8,89,0,1,4,4000.0,99.0,66.0,3200.0,50.7,68.0,2200.0,9.9,68.5,2100.0,7.0,68.5,HAST,M-STPL,AWAP,M-STPL,ELLS,3Y+MSW,HAST,3Y+MDN,ISTIDAAD (USA),ANGECA (NZ),VOLKSRAAD (GB),HUNTERVILLE,19.5,17/09/17,9NZ,5NZ,7NZ,8NZ,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,65.0,58.5,58.5,58.5,
